opponent,playerFullName,G_num_median,G_num_mean,GS_num_median,GS_num_mean,BA_num_median,BA_num_mean,OBP_num_median,OBP_num_mean,SLG_num_median,SLG_num_mean,P_num_median,P_num_mean,PA_num_median,PA_num_mean,AB_num_median,AB_num_mean,H_num_median,H_num_mean,1B_num_median,1B_num_mean,2B_num_median,2B_num_mean,3B_num_median,3B_num_mean,HR_num_median,HR_num_mean,R_num_median,R_num_mean,RBI_num_median,RBI_num_mean,BB_num_median,BB_num_mean,K_num_median,K_num_mean,HBP_num_median,HBP_num_mean,SB_num_median,SB_num_mean,CS_num_median,CS_num_mean,XBH_num_median,XBH_num_mean,TB_num_median,TB_num_mean,GDP_num_median,GDP_num_mean,SF_num_median,SF_num_mean,SH_num_median,SH_num_mean,playerImage,currentTeamName,teamImage
CHC,Dominic Smith,1,1,1,1,0.5,0.45242857142857146,0.5,0.45242857142857146,0.5,0.5357142857142857,12,12,4,3.5714285714285716,4,3.5714285714285716,2,1.5714285714285714,2,1.2857142857142858,0,0.2857142857142857,0,0,0,0,0,0.42857142857142855,0,0.14285714285714288,0,0,0,0.42857142857142855,0,0,0,0,0,0,0,0.2857142857142857,2,1.8571428571428572,0,0.14285714285714288,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/642086@2x.png,Iowa Cubs,https://www.mlbstatic.com/team-logos/120.svg
CIN,Luis Robert Jr.,1,1,1,1,1,0.9166666666666666,1,0.9166666666666666,1.5,1.5,14,15,4,4,2,2.6666666666666665,2,2.3333333333333335,1,1.3333333333333333,1,0.6666666666666666,0,0,0,0.33333333333333337,1,2,2,1.3333333333333333,0,0.6666666666666667,0,0,0,0.6666666666666667,0,0,0,0,1,1,3,4,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/673357@2x.png,Chicago White Sox,https://www.mlbstatic.com/team-logos/145.svg
CIN,Cal Raleigh,1,1,1,0.6666666666666666,0.75,0.5833333333333334,0.8,0.6666666666666667,1,0.8333333333333334,25,20.666666666666668,5,4,4,3.3333333333333335,2,1.6666666666666667,2,1.3333333333333333,0,0,0,0,0,0.33333333333333337,1,1,0,0.33333333333333337,1,0.6666666666666666,1,0.6666666666666666,0,0,0,0,0,0,0,0.33333333333333337,2,2.6666666666666665,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/663728@2x.png,Seattle Mariners,https://www.mlbstatic.com/team-logos/136.svg
CIN,Brent Rooker,1,1,1,1,1,0.75,0.75,0.7166666666666667,2,1.5833333333333333,19,18.333333333333332,5,4.666666666666667,3,3,2,2,1,1.3333333333333333,0,0,0,0,1,0.6666666666666666,2,1.3333333333333333,2,1.3333333333333333,1,0.6666666666666666,0,1,1,0.6666666666666666,0,0,0,0,1,0.6666666666666666,5,4,0,0,0,0.33333333333333337,0,0,https://content.mlb.com/images/headshots/current/60x60/667670@2x.png,Oakland Athletics,https://www.mlbstatic.com/team-logos/133.svg
CIN,Myles Straw,1,1,1,1,0.667,0.6252500000000001,0.7085,0.7085,0.667,0.7085,12.5,12.25,3.5,3.5,3,2.75,2,1.75,1.5,1.5,0,0.25,0,0,0,0,0.5,0.5,0,0,0.5,0.75,0,0.25,0,0,0,0.5,0,0.25,0,0.25,2,2,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/664702@2x.png,Cleveland Guardians,https://www.mlbstatic.com/team-logos/114.svg
CIN,Austin Riley,1,1,1,1,0.45,0.3945,0.6,0.525,0.55,0.5833333333333333,22,20.166666666666668,5,4.833333333333333,4.5,4,2,1.6666666666666667,1,1.1666666666666667,0,0.33333333333333337,0,0,0,0.16666666666666666,1.5,1.6666666666666667,0,0.5,0.5,0.6666666666666667,0,0.5,0,0.16666666666666669,0,0.16666666666666669,0,0,0.5,0.5,2.5,2.5,0,0.16666666666666669,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/663586@2x.png,Atlanta Braves,https://www.mlbstatic.com/team-logos/144.svg
CIN,Bobby Witt Jr.,1,1,1,1,0.25,0.2833333333333333,0.6,0.48333333333333334,0.6,0.5333333333333333,19,18.666666666666668,5,4.666666666666667,4,3.6666666666666665,1,1.3333333333333333,0,1,0,0,0,0,0,0.33333333333333337,1,1,1,1,0,1,0,0.33333333333333337,0,0,0,0.33333333333333337,0,0.33333333333333337,0,0.33333333333333337,3,2.3333333333333335,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/677951@2x.png,Kansas City Royals,https://www.mlbstatic.com/team-logos/118.svg
CIN,Corbin Carroll,1,1,1,1,0.5,0.381,0.6,0.5404285714285715,1.25,0.9761428571428571,16,15.571428571428571,4,4.428571428571429,3,3.142857142857143,2,1.2857142857142858,0,0.42857142857142855,0,0.14285714285714288,0,0.28571428571428575,0,0.42857142857142855,1,1.2857142857142858,0,0.7142857142857142,1,1,0,0.5714285714285714,0,0,0,0.2857142857142857,0,0,1,0.8571428571428571,4,3.2857142857142856,0,0,0,0,0,0.2857142857142857,https://content.mlb.com/images/headshots/current/60x60/682998@2x.png,Arizona Diamondbacks,https://www.mlbstatic.com/team-logos/109.svg
CIN,Daulton Varsho,1,1,1,1,0.333,0.44433333333333336,0.6,0.5609999999999999,0.667,0.667,14,17,4,4,3,3,1,1.3333333333333333,0,0.6666666666666667,1,0.6666666666666666,0,0,0,0,1,0.6666666666666666,0,0.33333333333333337,1,1,1,0.6666666666666666,0,0,0,0.33333333333333337,0,0,1,0.6666666666666666,2,2,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/662139@2x.png,Toronto Blue Jays,https://www.mlbstatic.com/team-logos/141.svg
CIN,Ronald Acuña Jr.,1,1,1,1,0.4665,0.4776666666666667,0.6,0.5471666666666667,0.6335,0.675,19.5,19.5,5,5,4.5,4.5,2.5,2.1666666666666665,1.5,1.5,0,0.5,0,0,0,0.16666666666666666,0,0.5,0.5,0.8333333333333334,0,0.33333333333333337,0.5,0.5,0,0.16666666666666669,1,0.6666666666666666,0,0.16666666666666666,0.5,0.6666666666666667,3.5,3.1666666666666665,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/660670@2x.png,Atlanta Braves,https://www.mlbstatic.com/team-logos/144.svg
CIN,Teoscar Hernández,1,1,1,1,0.5,0.4166666666666667,0.6,0.48333333333333334,0.5,0.6666666666666666,17,16.666666666666668,5,4.666666666666667,4,4,2,1.6666666666666667,1,1.3333333333333333,0,0,0,0,0,0.33333333333333337,0,0.33333333333333337,0,0.6666666666666667,1,0.6666666666666666,1,1.3333333333333333,0,0,0,0,0,0,0,0.33333333333333337,2,2.6666666666666665,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/606192@2x.png,Los Angeles Dodgers,https://www.mlbstatic.com/team-logos/136.svg
CLE,Mookie Betts,1,1,1,1,0.667,0.778,0.75,0.8333333333333334,1,0.9556666666666667,21,21,4,4.333333333333333,3,3.6666666666666665,2,3,2,2.3333333333333335,1,0.6666666666666666,0,0,0,0,1,1.3333333333333333,1,1,1,0.6666666666666666,0,0.33333333333333337,0,0,0,0.6666666666666667,0,0,1,0.6666666666666666,3,3.6666666666666665,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/605141@2x.png,Los Angeles Dodgers,https://www.mlbstatic.com/team-logos/119.svg
CLE,Anthony Santander,1,1,1,1,0.6,0.4357142857142857,0.6,0.4714285714285714,0.8,0.7642857142857143,19,20.285714285714285,5,4.571428571428571,4,4.285714285714286,3,1.8571428571428572,0,0.8571428571428571,1,0.7142857142857143,0,0.14285714285714288,0,0.14285714285714288,0,0.5714285714285714,2,1.7142857142857142,0,0.14285714285714288,1,0.8571428571428571,0,0.14285714285714288,0,0,0,0,1,1,4,3.2857142857142856,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/623993@2x.png,Baltimore Orioles,https://www.mlbstatic.com/team-logos/110.svg
CLE,Bryan De La Cruz,1,1,1,1,0.6,0.42233333333333334,0.6,0.5333333333333333,1.2,1.0666666666666667,19,17.333333333333332,4,4.333333333333333,3,3.6666666666666665,2,1.6666666666666667,0,0,1,1.3333333333333333,0,0,0,0.33333333333333337,1,1,0,0.33333333333333337,1,0.6666666666666666,1,0.6666666666666666,0,0,0,0.33333333333333337,0,0,2,1.6666666666666667,6,4,0,0.33333333333333337,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/650559@2x.png,Miami Marlins,https://www.mlbstatic.com/team-logos/146.svg
CLE,Bryson Stott,1,1,1,1,0,0.16666666666666669,0.6,0.4666666666666667,0,0.41666666666666663,23,19,5,4.333333333333333,3,2.6666666666666665,0,0.6666666666666667,0,0.33333333333333337,0,0,0,0,0,0.33333333333333337,1,1,0,0.33333333333333337,1,1.6666666666666665,0,0.33333333333333337,0,0,0,1,0,0,0,0.33333333333333337,0,1.6666666666666665,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/681082@2x.png,Philadelphia Phillies,https://www.mlbstatic.com/team-logos/143.svg
CLE,Christian Walker,1,1,1,1,0.5,0.5556666666666666,0.6,0.589,1.25,1.3333333333333333,10,13.333333333333334,4,4,4,3.6666666666666665,2,2,1,0.6666666666666666,1,0.6666666666666666,0,0,1,0.6666666666666666,1,0.6666666666666666,2,2,0,0.33333333333333337,0,0.33333333333333337,0,0,0,0,0,0,1,1.3333333333333333,5,4.666666666666667,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/572233@2x.png,Arizona Diamondbacks,https://www.mlbstatic.com/team-logos/109.svg
CLE,Fernando Tatis Jr.,1,1,1,1,0.333,0.361,0.6,0.6333333333333333,1.333,1.111,19,19,5,4.666666666666667,3,3,1,1.3333333333333333,0,0,0,0.6666666666666667,0,0,1,0.6666666666666666,2,1.6666666666666667,1,0.6666666666666666,1,1.6666666666666667,0,0.33333333333333337,0,0,1,1,0,0,1,1.3333333333333333,4,4,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/665487@2x.png,San Diego Padres,https://www.mlbstatic.com/team-logos/135.svg
CLE,LaMonte Wade Jr.,1,1,1,0.6666666666666666,0.6,0.6166666666666667,0.6,0.5056666666666667,0.6,0.6166666666666667,13,15.333333333333334,4,4,4,3.6666666666666665,2,2,2,2,0,0,0,0,0,0,0,0,1,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0.33333333333333337,0,0.33333333333333337,0,0,https://content.mlb.com/images/headshots/current/60x60/664774@2x.png,San Francisco Giants,https://www.mlbstatic.com/team-logos/137.svg
CLE,Adolis García,1,1,1,1,0.5,0.36666666666666664,0.5,0.45,0.75,0.65,15,16.666666666666668,4,4.333333333333333,4,4,2,1.6666666666666667,1,1,0,0.33333333333333337,0,0,0,0.33333333333333337,1,1.3333333333333333,1,1.6666666666666667,0,0.33333333333333337,1,1,0,0,0,0,0,0,1,0.6666666666666666,3,3,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/666969@2x.png,Texas Rangers,https://www.mlbstatic.com/team-logos/140.svg
CLE,CJ Abrams,1,1,1,1,0.25,0.19433333333333333,0.5,0.4166666666666667,0.25,0.19433333333333333,19,16.666666666666668,4,4,3,3,1,0.6666666666666666,1,0.6666666666666666,0,0,0,0,0,0,1,0.6666666666666666,0,0,1,0.6666666666666666,1,0.6666666666666666,0,0.33333333333333337,0,0.6666666666666667,0,0,0,0,1,0.6666666666666666,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/682928@2x.png,Washington Nationals,https://www.mlbstatic.com/team-logos/120.svg
CLE,Cody Bellinger,1,1,1,1,0.5,0.5,0.5,0.48333333333333334,0.5,0.5833333333333334,18,16.333333333333332,4,4.333333333333333,4,4,2,2,2,1.6666666666666667,0,0.33333333333333337,0,0,0,0,0,0.33333333333333337,0,0.33333333333333337,0,0,0,0,0,0,0,0,0,0,0,0.33333333333333337,2,2.3333333333333335,0,0,0,0.33333333333333337,0,0,https://content.mlb.com/images/headshots/current/60x60/641355@2x.png,Chicago Cubs,https://www.mlbstatic.com/team-logos/112.svg
COL,Brent Rooker,1,1,1,1,0.667,0.528,0.667,0.5556666666666666,0.667,0.8613333333333334,12,16,4,4.666666666666667,3,3.3333333333333335,2,1.6666666666666667,1,1.3333333333333333,0,0,0,0,0,0.33333333333333337,1,0.6666666666666666,0,1,0,0.6666666666666667,1,0.6666666666666666,0,0.33333333333333337,0,0,0,0,0,0.33333333333333337,2,2.6666666666666665,0,0,0,0.33333333333333337,0,0,https://content.mlb.com/images/headshots/current/60x60/667670@2x.png,Oakland Athletics,https://www.mlbstatic.com/team-logos/133.svg
COL,J.P. Crawford,1,1,1,1,0.5,0.611,0.667,0.7223333333333334,0.5,0.611,18,16.666666666666668,4,3.6666666666666665,2,2.3333333333333335,1,1.3333333333333333,1,1.3333333333333333,0,0,0,0,0,0,1,0.6666666666666666,0,0.33333333333333337,1,1.3333333333333333,0,0.33333333333333337,0,0,0,0,0,0,0,0,1,1.3333333333333333,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/641487@2x.png,Seattle Mariners,https://www.mlbstatic.com/team-logos/136.svg
COL,Brandon Nimmo,1,1,1,1,0.5835,0.5056666666666667,0.625,0.6083333333333334,0.5835,1.0611666666666666,23.5,21.666666666666668,5,4.666666666666667,3,3.3333333333333335,2,1.5,0.5,0.8333333333333333,0,0.16666666666666669,0,0.3333333333333333,0,0.16666666666666669,1,1,0,0.16666666666666669,1,1.1666666666666667,1,0.8333333333333334,0,0.16666666666666666,0,0,0,0,0,0.6666666666666667,2,2.8333333333333335,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/607043@2x.png,New York Mets,https://www.mlbstatic.com/team-logos/121.svg
COL,Andrew Vaughn,1,1,1,1,0.5,0.36666666666666664,0.6,0.42233333333333334,0.5,0.5666666666666667,18,15.333333333333334,4,4,4,3.6666666666666665,1,1.3333333333333333,1,1,0,0,0,0,0,0.33333333333333337,0,0.6666666666666667,0,0.33333333333333337,0,0.33333333333333337,1,0.6666666666666666,0,0,0,0,0,0,0,0.33333333333333337,1,2.3333333333333335,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/683734@2x.png,Chicago White Sox,https://www.mlbstatic.com/team-logos/145.svg
COL,Corey Seager,1,1,1,1,0.6,0.5333333333333333,0.6,0.5333333333333333,1.4,1.2166666666666666,18,16.666666666666668,4,4.333333333333333,4,4.333333333333333,3,2.3333333333333335,1,0.6666666666666666,1,1,0,0,1,0.6666666666666666,2,1.6666666666666667,2,2.3333333333333335,0,0,0,0.6666666666666667,0,0,0,0,0,0,2,1.6666666666666667,7,5.333333333333333,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/608369@2x.png,Texas Rangers,https://www.mlbstatic.com/team-logos/140.svg
COL,Daulton Varsho,1,1,1,1,0.333,0.2776666666666667,0.6,0.4666666666666667,0.333,0.2776666666666667,23,24,5,5,4,3.6666666666666665,1,1,1,1,0,0,0,0,0,0,0,0.33333333333333337,0,0.33333333333333337,1,1,1,0.6666666666666666,0,0.33333333333333337,0,0,0,0,0,0,1,1,0,0.33333333333333337,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/662139@2x.png,Toronto Blue Jays,https://www.mlbstatic.com/team-logos/141.svg
COL,Marcus Semien,1,1,1,1,0.6,0.489,0.6,0.5166666666666666,1,0.7333333333333333,19,18.666666666666668,5,4.666666666666667,5,4.333333333333333,2,2,1,1,1,1,0,0,0,0,2,2,0,1,0,0.33333333333333337,0,0.33333333333333337,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/543760@2x.png,Texas Rangers,https://www.mlbstatic.com/team-logos/140.svg
COL,Nathaniel Lowe,1,1,1,1,0.6,0.511,0.6,0.5666666666666667,0.6,0.6443333333333333,19,17.666666666666668,5,4.666666666666667,5,4.333333333333333,3,2.3333333333333335,1,1.6666666666666667,0,0.6666666666666667,0,0,0,0,1,1.3333333333333333,0,0.6666666666666667,0,0.33333333333333337,0,0.33333333333333337,0,0,0,0,0,0,0,0.6666666666666667,3,3,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/663993@2x.png,Texas Rangers,https://www.mlbstatic.com/team-logos/140.svg
COL,Whit Merrifield,1,1,1,1,0.5,0.43333333333333335,0.6,0.4666666666666667,0.5,0.5,19,18.666666666666668,5,5,5,4.666666666666667,2,2,2,1.6666666666666667,0,0.33333333333333337,0,0,0,0,1,0.6666666666666666,1,1,0,0.33333333333333337,1,0.6666666666666666,0,0,0,0.33333333333333337,0,0.33333333333333337,0,0.33333333333333337,2,2.3333333333333335,0,0.33333333333333337,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/593160@2x.png,Philadelphia Phillies,https://www.mlbstatic.com/team-logos/141.svg
COL,Yandy Díaz,1,1,1,1,0.5,0.36666666666666664,0.6,0.39999999999999997,0.5,0.43333333333333335,18,19.333333333333332,5,4.666666666666667,4,4.333333333333333,2,1.6666666666666667,2,1.3333333333333333,0,0.33333333333333337,0,0,0,0,0,0.6666666666666667,2,1.6666666666666667,0,0.33333333333333337,0,0,0,0,0,0,0,0,0,0.33333333333333337,2,2,0,0.33333333333333337,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/650490@2x.png,Tampa Bay Rays,https://www.mlbstatic.com/team-logos/139.svg
CWS,Jorge Soler,1,1,1,1,0.75,0.5833333333333334,0.8,0.6833333333333333,1,1.1666666666666667,20,19,5,4.666666666666667,3,3.3333333333333335,3,2,0,1,0,0.33333333333333337,0,0,0,0.6666666666666667,1,1,0,0.6666666666666667,1,1,0,0.6666666666666667,0,0.33333333333333337,0,0.33333333333333337,0,0,0,1,3,4.333333333333333,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/624585@2x.png,San Francisco Giants,https://www.mlbstatic.com/team-logos/146.svg
CWS,LaMonte Wade Jr.,1,1,1,1,NA,NA,0.75,0.6943333333333334,NA,NA,19,19.666666666666668,4,4.333333333333333,2,2.6666666666666665,1,1,0,0.6666666666666667,0,0.33333333333333337,0,0,0,0,0,0.33333333333333337,0,0,1,1.3333333333333333,1,1,0,0.33333333333333337,0,0,0,0,0,0.33333333333333337,2,1.3333333333333333,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/664774@2x.png,San Francisco Giants,https://www.mlbstatic.com/team-logos/137.svg
CWS,Nico Hoerner,1,1,1,1,0.6335,0.48350000000000004,0.675,0.6625,0.667,0.6335,17.5,17.25,4.5,4.5,3,3.25,2,1.75,2,1.5,0,0,0,0,0,0.25,0.5,0.75,0.5,0.75,1,0.75,0.5,0.5,0.5,0.5,1,1,0,0.25,0,0.25,2,2.5,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/663538@2x.png,Chicago Cubs,https://www.mlbstatic.com/team-logos/112.svg
CWS,Jonathan India,1,1,1,1,0.667,0.639,0.667,0.639,1.333,1.4443333333333332,17,14.666666666666666,4,3.6666666666666665,3,3.3333333333333335,2,2,0,0.6666666666666667,1,0.6666666666666666,0,0,1,0.6666666666666666,1,1.6666666666666667,1,0.6666666666666666,0,0.33333333333333337,0,0.33333333333333337,0,0,0,0.6666666666666667,0,0,1,1.3333333333333333,4,4.666666666666667,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/663697@2x.png,Cincinnati Reds,https://www.mlbstatic.com/team-logos/113.svg
CWS,Ozzie Albies,1,1,1,1,0.5,0.389,0.6,0.48333333333333334,1,0.6666666666666666,16,17.333333333333332,5,4.666666666666667,3,3.3333333333333335,2,1.3333333333333333,1,0.6666666666666666,0,0.33333333333333337,0,0.33333333333333337,0,0,1,1,0,1,0,0.33333333333333337,0,0.6666666666666667,1,0.6666666666666666,0,0.33333333333333337,0,0,1,0.6666666666666666,3,2.3333333333333335,0,0,0,0.33333333333333337,0,0,https://content.mlb.com/images/headshots/current/60x60/645277@2x.png,Atlanta Braves,https://www.mlbstatic.com/team-logos/144.svg
CWS,Ronald Acuña Jr.,1,1,1,1,0.5,0.36666666666666664,0.6,0.5833333333333334,0.5,0.7666666666666667,16,15,5,4.666666666666667,3,3.3333333333333335,1,1.3333333333333333,1,0.6666666666666666,0,0,0,0,0,0.6666666666666667,1,1,0,1,2,1.3333333333333333,0,0,0,0,1,0.6666666666666666,0,0,0,0.6666666666666667,1,3.333333333333333,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/660670@2x.png,Atlanta Braves,https://www.mlbstatic.com/team-logos/144.svg
CWS,Shohei Ohtani,1,1,1,1,0.333,0.45471428571428574,0.6,0.5571428571428572,1.333,1.4761428571428572,19,19.428571428571427,4,4.428571428571429,3,3.5714285714285716,1,1.5714285714285714,0,0.42857142857142855,0,0,0,0.14285714285714288,1,1,1,1.5714285714285714,1,1.4285714285714286,1,0.7142857142857143,2,1.2857142857142858,0,0.14285714285714288,0,0.14285714285714288,0,0,1,1.1428571428571428,4,4.857142857142857,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/660271@2x.png,Los Angeles Dodgers,https://www.mlbstatic.com/team-logos/108.svg
CWS,CJ Abrams,1,1,1,1,0.5,0.5,0.5,0.6,1,1.0276666666666667,13,13.333333333333334,4,4.333333333333333,3,3.3333333333333335,2,1.6666666666666667,0,0.33333333333333337,1,1,0,0.33333333333333337,0,0,0,0.6666666666666667,0,0.6666666666666667,1,1,0,0.33333333333333337,0,0,0,0.33333333333333337,0,0,1,1.3333333333333333,3,3.3333333333333335,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/682928@2x.png,Washington Nationals,https://www.mlbstatic.com/team-logos/120.svg
CWS,Christian Yelich,1,1,1,1,0.25,0.2776666666666667,0.5,0.45,0.25,0.2776666666666667,20,20.333333333333332,5,5,4,3.6666666666666665,1,1,1,1,0,0,0,0,0,0,1,0.6666666666666666,0,0.6666666666666667,2,1.3333333333333333,1,1.3333333333333333,0,0,1,0.6666666666666666,0,0,0,0,1,1,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/592885@2x.png,Milwaukee Brewers,https://www.mlbstatic.com/team-logos/158.svg
CWS,Joey Meneses,1,1,1,0.6666666666666666,0.5,0.5,0.5,0.5,1,1.6666666666666665,11,12.333333333333334,4,3.6666666666666665,4,3.6666666666666665,1,1.3333333333333333,0,0.6666666666666667,0,0,0,0,1,0.6666666666666666,1,0.6666666666666666,2,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,1,0.6666666666666666,4,3.3333333333333335,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/608841@2x.png,Washington Nationals,https://www.mlbstatic.com/team-logos/120.svg
DET,Michael Harris II,1,1,1,1,0.75,0.5833333333333334,0.75,0.5833333333333334,1.5,1.1666666666666667,10,12.666666666666666,4,4,4,4,3,2.3333333333333335,2,1.3333333333333333,0,0.33333333333333337,0,0,1,0.6666666666666666,2,1.6666666666666667,1,1.6666666666666665,0,0,0,0,0,0,1,0.6666666666666666,0,0,1,1,6,4.666666666666667,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/671739@2x.png,Atlanta Braves,https://www.mlbstatic.com/team-logos/144.svg
DET,Corbin Carroll,1,1,1,1,0.6,0.39999999999999997,0.6,0.39999999999999997,1.2,1.0666666666666667,19,18.333333333333332,5,4.666666666666667,5,4.666666666666667,3,2,0,0.33333333333333337,1,0.6666666666666666,0,0.33333333333333337,0,0.6666666666666667,2,1.3333333333333333,1,2,0,0,0,0.33333333333333337,0,0,0,0.33333333333333337,0,0,2,1.6666666666666667,6,5.333333333333333,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/682998@2x.png,Arizona Diamondbacks,https://www.mlbstatic.com/team-logos/109.svg
DET,Gleyber Torres,1,1,1,1,0.5,0.4642857142857143,0.6,0.5285714285714286,1.5,1.1428571428571428,16,17,4,4.285714285714286,4,3.4285714285714284,2,1.4285714285714286,0,0.42857142857142855,0,0.42857142857142855,0,0,1,0.5714285714285714,1,1.2857142857142858,1,1.1428571428571428,1,0.7142857142857143,0,0.42857142857142855,0,0.14285714285714288,0,0.14285714285714288,0,0.14285714285714288,1,1,5,3.571428571428571,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/650402@2x.png,New York Yankees,https://www.mlbstatic.com/team-logos/147.svg
DET,J.D. Davis,1,1,1,1,0.5,0.389,0.6,0.4666666666666667,1.25,0.9723333333333334,14,16.333333333333332,5,4.333333333333333,3,3.3333333333333335,2,1.3333333333333333,1,0.6666666666666666,0,0,0,0,1,0.6666666666666666,1,0.6666666666666666,3,2,1,0.6666666666666666,1,1.3333333333333333,0,0.33333333333333337,0,0,0,0,1,0.6666666666666666,5,3.3333333333333335,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/605204@2x.png,Oakland Athletics,https://www.mlbstatic.com/team-logos/137.svg
DET,Paul Goldschmidt,1,1,1,1,0.6,0.4666666666666667,0.6,0.5333333333333333,1,1.2,20,20,5,5,5,4.666666666666667,3,2.3333333333333335,1,0.6666666666666666,0,0.6666666666666667,0,0,0,1,1,1.6666666666666665,0,1.3333333333333335,0,0.33333333333333337,1,1.3333333333333333,0,0,0,0.33333333333333337,0,0,2,1.6666666666666667,5,6,0,0.33333333333333337,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/502671@2x.png,St. Louis Cardinals,https://www.mlbstatic.com/team-logos/138.svg
DET,Ronald Acuña Jr.,1,1,1,1,0.333,0.37766666666666665,0.6,0.4666666666666667,1.2,0.9776666666666667,18,19,5,5,5,4.333333333333333,1,1.6666666666666667,0,0.6666666666666667,0,0.33333333333333337,0,0,1,0.6666666666666666,1,1,3,2.3333333333333335,0,0.6666666666666667,0,0,0,0,0,0.33333333333333337,0,0.33333333333333337,1,1,4,4,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/660670@2x.png,Atlanta Braves,https://www.mlbstatic.com/team-logos/144.svg
DET,Alex Bregman,1,1,1,1,0.4165,0.36383333333333334,0.55,0.43333333333333335,0.4665,0.6138333333333332,16,17.333333333333332,5,5,4,4.166666666666667,1.5,1.5,0.5,0.8333333333333333,0,0.5,0,0,0,0.16666666666666669,1,1.1666666666666667,0,0.6666666666666667,0.5,0.6666666666666667,0,0,0,0.16666666666666669,0,0,0,0,0,0.6666666666666667,2,2.5,0,0.16666666666666666,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/608324@2x.png,Houston Astros,https://www.mlbstatic.com/team-logos/117.svg
DET,Dansby Swanson,1,1,1,1,0.333,0.2776666666666667,0.5,0.4,0.333,0.5276666666666666,15,13.666666666666666,4,4.333333333333333,4,3.6666666666666665,1,1,1,0.6666666666666666,0,0,0,0,0,0.33333333333333337,1,1,0,1.3333333333333335,1,0.6666666666666666,0,0.6666666666666667,0,0,0,0.33333333333333337,0,0,0,0.33333333333333337,1,2,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/621020@2x.png,Chicago Cubs,https://www.mlbstatic.com/team-logos/112.svg
DET,Ezequiel Tovar,1,1,1,1,0.333,0.361,0.5,0.4666666666666667,0.333,0.611,15,13.666666666666666,4,4.333333333333333,4,3.6666666666666665,1,1.3333333333333333,1,1,0,0,0,0,0,0.33333333333333337,0,0.6666666666666667,1,1.6666666666666667,0,0.33333333333333337,1,1,0,0.33333333333333337,0,0,0,0,0,0.33333333333333337,1,2.3333333333333335,0,0,0,0,0,0,https://content.mlb.com/images/headshots/current/60x60/678662@2x.png,Colorado Rockies,https://www.mlbstatic.com/team-logos/115.svg
